episode,reward,td_error,epsilon,hops,delay_ms,dropped,avg_util
887,0.0,0.08014856430251553,0.9808426889377789,3,10.0,0.0,0.019230769230769232
888,0.4,0.16448476505577286,0.9808345479603533,2,6.0,0.0,0.006923076923076922
889,0.7,0.045227573224586703,0.9808304774969793,1,3.0,0.0,0.004230769230769231
890,-3.5999999999999996,0.4045421500872942,0.9807979143981085,8,26.0,0.0,0.030769230769230767
891,0.6000000000000001,0.21042378207262044,0.9807897737923108,2,4.0,0.0,0.013846153846153845
892,-3.5,0.39394962888186597,0.9807572120447833,8,25.0,0.0,0.036923076923076927
893,-0.19999999999999996,0.07959526279717949,0.9807450016681666,3,12.0,0.0,0.00923076923076923
894,-0.5,0.14007865958409768,0.9807205813709869,6,15.0,0.0,0.029615384615384616
895,-0.40000000000000013,0.11943476200205175,0.9807002315878275,5,14.0,0.0,0.028846153846153848
896,0.09999999999999998,0.07438325498572562,0.9806920917927955,2,9.0,0.0,0.007692307692307693
897,0.10000000000000009,0.1664231342972687,0.9806798822269225,3,9.0,0.0,0.023076923076923075
898,0.10000000000000009,0.1982702910374996,0.980667672813058,3,9.0,0.0,0.012307692307692308
899,-3.0999999999999996,0.3878113030271695,0.9806351151192242,8,21.0,0.0,0.038461538461538464
900,-1.6000000000000003,0.19087306882105923,0.9806025585062901,8,26.0,0.0,0.03115384615384615
901,0.0,0.114124103430062,0.980590350055102,3,10.0,0.0,0.01846153846153846
902,-2.8,0.28072011585542916,0.9805577949283464,8,18.0,0.0,0.05538461538461538
903,0.09999999999999998,0.09556376106130594,0.9805455870344625,3,9.0,0.0,0.02153846153846154
904,0.39999999999999997,0.14802117000899484,0.9805374485229776,2,6.0,0.0,0.007692307692307693
905,0.29999999999999993,0.09238635906485139,0.9805293100790423,2,7.0,0.0,0.0038461538461538464
906,-1.4999999999999998,0.12201343762141899,0.9805008260572128,7,25.0,0.0,0.04230769230769232
907,-0.19999999999999996,0.2268708456025263,0.98048454984482,4,12.0,0.0,0.013461538461538462
908,-0.09999999999999987,0.17958791949272185,0.9804642049592741,5,11.0,0.0,0.026923076923076925
909,-2.2,0.1864095229515002,0.9804316540204748,8,32.0,0.0,0.03807692307692308
910,-0.5999999999999999,0.13031568687910575,0.9804072415255707,6,16.0,0.0,0.04230769230769231
911,-2.9000000000000004,0.2654291179649644,0.9803746924779301,8,19.0,0.0,0.03692307692307692
912,-3.8,0.36477088905628796,0.9803421445109022,8,28.0,0.0,0.055
913,-2.8000000000000003,0.23706626743462283,0.9803095976244509,8,18.0,0.0,0.06461538461538462
914,0.8,0.06381315446149793,0.9803055293396208,1,2.0,0.0,0.005
915,0.30000000000000004,0.1897148924162796,0.9802933245864304,3,7.0,0.0,0.01846153846153846
916,0.49999999999999994,0.1058169600227119,0.9802851881687195,2,5.0,0.0,0.011538461538461537
917,0.30000000000000004,0.15101066661249204,0.9802729836687756,3,7.0,0.0,0.010384615384615384
918,0.29999999999999993,0.11549621472731565,0.9802607793207772,3,7.0,0.0,0.00923076923076923
919,-0.40000000000000013,0.13860037820289123,0.9802404390784311,5,14.0,0.0,0.021153846153846155
920,0.09999999999999987,0.20123752899873812,0.9802282351356111,3,9.0,0.0,0.010384615384615384
921,-1.4999999999999998,0.2601277846690602,0.9801997598598997,7,25.0,0.0,0.02769230769230769
922,-3.1,0.23382469361925118,0.9801672177005503,8,21.0,0.0,0.06153846153846154
923,0.5,0.14130451784922946,0.9801590823295243,2,5.0,0.0,0.012692307692307694
924,-0.5999999999999999,0.14100536618076417,0.9801306090626769,7,16.0,0.0,0.03692307692307692
925,-0.30000000000000004,0.10657448164467341,0.9801184064872349,3,13.0,0.0,0.015384615384615385
926,-3.6000000000000005,0.2880399354088387,0.9800858670287783,8,26.0,0.0,0.05923076923076923
927,0.3,0.07680552875797739,0.9800777323329615,2,7.0,0.0,0.015000000000000001
928,-0.40000000000000013,0.211645936464851,0.9800573958888088,5,14.0,0.0,0.02423076923076923
929,0.10000000000000009,0.22461407617687376,0.9800451942248671,3,9.0,0.0,0.016923076923076923
930,-0.30000000000000004,0.22001887744674234,0.9800289255759159,4,13.0,0.0,0.023076923076923075
931,0.5,0.15575822434321282,0.9800207913527123,2,5.0,0.0,0.015000000000000001
932,0.0,0.1924234797328425,0.9800085901444952,3,10.0,0.0,0.023076923076923075
933,0.29999999999999993,0.07847806710656519,0.9800004560900752,2,7.0,0.0,0.004615384615384615
934,-0.40000000000000013,0.19554772206743398,0.9799760543318883,6,14.0,0.0,0.05384615384615386
935,0.8,0.07090350495721998,0.9799719874312628,1,2.0,0.0,0.007692307692307693
936,-3.5,0.3296482270491382,0.9799394528338482,8,25.0,0.0,0.04615384615384616
937,-3.5,0.2834162342070284,0.9799069193165665,8,25.0,0.0,0.03461538461538462
938,-0.3999999999999998,0.11116687563919928,0.9798865864167545,5,14.0,0.0,0.016153846153846154
939,-3.8999999999999995,0.2653160646490861,0.9798540546546124,8,29.0,0.0,0.030769230769230767
940,-0.3999999999999999,0.27596207047402477,0.9798337228517331,5,14.0,0.0,0.03230769230769231
941,0.9,0.05233476330273601,0.9798296565417832,1,1.0,0.0,0.007692307692307693
942,-3.4,0.33030123496545094,0.9797971266696854,8,24.0,0.0,0.04230769230769231
943,0.0,0.20142883308568002,0.9797849282460821,3,10.0,0.0,0.012307692307692308
944,-0.7000000000000001,0.1061551397952453,0.979768663917519,4,17.0,0.0,0.036923076923076927
945,0.8,0.12007570823759928,0.9797645978775638,1,2.0,0.0,0.00923076923076923
946,-3.3999999999999995,0.24383833293124174,0.9797320701653823,8,24.0,0.0,0.05384615384615384
947,0.9,0.04710128697246241,0.9797280042772911,1,1.0,0.0,0.01
948,0.49999999999999994,0.15348226089951666,0.9797198725517291,2,5.0,0.0,0.006923076923076922
949,-3.2,0.3243898819015716,0.9796873463244069,8,22.0,0.0,0.05500000000000001
950,0.3,0.09720162480176109,0.9796792149363052,2,7.0,0.0,0.006923076923076922
951,0.30000000000000004,0.11736350797756785,0.9796670179806968,3,7.0,0.0,0.02
952,-0.19999999999999996,0.12659946609840822,0.9796507556094319,4,12.0,0.0,0.02
953,-4.4,0.2846790985340816,0.9796182316767589,8,34.0,0.0,0.03692307692307692
954,0.4,0.09321119366974227,0.9796101008623075,2,6.0,0.0,0.013076923076923078
955,-3.5,0.302861848638168,0.9795775782793523,8,25.0,0.0,0.02769230769230769
956,-1.4000000000000001,0.11443377366374403,0.9795491219049871,7,24.0,0.0,0.04923076923076923
957,0.5,0.03230540944613336,0.9795450567761312,1,5.0,0.0,0.005384615384615385
958,-0.09999999999999998,0.17269440039603112,0.9795287964294098,4,11.0,0.0,0.021153846153846155
959,-1.3,0.21611187868944842,0.9794962765457227,8,23.0,0.0,0.050769230769230775
960,-3.9000000000000004,0.27245469088164187,0.97946375774168,8,29.0,0.0,0.023076923076923075
961,-3.1999999999999997,0.2629887517382937,0.9794312400172461,8,22.0,0.0,0.03807692307692308
962,0.7,0.040704815902128044,0.9794271753776,1,3.0,0.0,0.004615384615384615
963,0.8,0.051688655113813264,0.9794231107548222,1,2.0,0.0,0.006923076923076922
964,-3.0,0.33212459753578305,0.9793905943798485,8,20.0,0.0,0.03807692307692308
965,-3.7,0.2760347345975717,0.9793580790844029,8,27.0,0.0,0.024230769230769236
966,-0.6000000000000001,0.18644162145210222,0.9793377575729312,5,16.0,0.0,0.013846153846153845
967,-1.1,0.14873167077158278,0.979305244031642,8,21.0,0.0,0.03384615384615385
968,0.4,0.03190657723074897,0.9793011799148793,1,6.0,0.0,0.005384615384615385
969,-1.0999999999999999,0.19148588239143216,0.9792767955684882,6,21.0,0.0,0.024615384615384615
970,-0.19999999999999996,0.2043138747035899,0.9792564757436356,5,12.0,0.0,0.01153846153846154
971,-3.4000000000000004,0.197804684299181,0.9792239649008639,8,24.0,0.0,0.04846153846153847
972,0.6,0.034889842201823895,0.9792199011214097,1,4.0,0.0,0.004615384615384615
973,0.9,0.04239115827521622,0.97921583735882,1,1.0,0.0,0.005384615384615385
974,-0.19999999999999996,0.26422583979082814,0.9791995824771068,4,12.0,0.0,0.025384615384615387
975,-2.9000000000000004,0.2574418175372522,0.9791670735231642,8,19.0,0.0,0.036923076923076927
976,0.09999999999999998,0.09686720659065741,0.9791548829436899,3,9.0,0.0,0.02153846153846154
977,0.8,0.10806813741383936,0.9791508194509257,1,2.0,0.0,0.006153846153846154
978,-0.09999999999999998,0.1627230786663138,0.9791345656485032,4,11.0,0.0,0.011538461538461537
979,0.7,0.036634334311915207,0.9791305022400558,1,3.0,0.0,0.0026923076923076926
980,-2.5,0.7028475100567483,0.9791183121158921,3,15.0,1.0,0.03923076923076923
981,-2.5999999999999996,0.32420090127058765,0.9790858058600862,8,16.0,0.0,0.019230769230769232
982,-3.2,0.27276311340560716,0.9790533006834724,8,22.0,0.0,0.03461538461538461
983,-3.7,0.2284411307465134,0.9790207965860148,8,27.0,0.0,0.04846153846153847
984,0.09999999999999998,0.08498480755739685,0.9790126707302643,2,9.0,0.0,0.013846153846153845
985,0.8,0.12007570823759928,0.9790086078276808,1,2.0,0.0,0.003076923076923077
986,-1.0999999999999999,0.15596658301113184,0.9789801679817016,7,21.0,0.0,0.03461538461538462
987,0.7,0.040704815902128044,0.9789761052140045,1,3.0,0.0,0.003461538461538461
988,-0.30000000000000016,0.1356876758120594,0.9789557916284248,5,13.0,0.0,0.01884615384615385
989,-3.6,0.3098535297955288,0.978923290768221,8,26.0,0.0,0.04230769230769231
990,-1.6,0.401668003254071,0.9789111032238296,3,6.0,1.0,0.04615384615384616
991,-0.40000000000000013,0.13414701105905244,0.9788948534006717,4,14.0,0.0,0.030000000000000002
992,-3.3,0.3001500407360492,0.9788623545635875,8,23.0,0.0,0.024230769230769236
993,0.8,0.04186781064218881,0.9788582922848161,1,2.0,0.0,0.0019230769230769232
994,0.9,0.038152042447694545,0.9788542300229032,1,1.0,0.0,0.01076923076923077
995,-1.3,0.1420569763403543,0.9788217325344957,8,23.0,0.0,0.021153846153846155
996,-4.2,0.25318586427951745,0.9787892361249891,8,32.0,0.0,0.060000000000000005
997,-1.0,0.12620701488070332,0.9787648645258663,6,20.0,0.0,0.027692307692307686
998,0.5,0.20139683677732167,0.9787567407943475,2,5.0,0.0,0.0038461538461538464
999,-1.5,0.19785530870102014,0.9787283082650144,7,25.0,0.0,0.049999999999999996
1000,0.8,0.09726132367245544,0.9787242465425352,1,2.0,0.0,0.004615384615384615
1001,-0.20000000000000007,0.16758647083626288,0.9787079998211788,4,12.0,0.0,0.015384615384615385
1002,0.6000000000000001,0.06542228229493907,0.9786998765616362,2,4.0,0.0,0.00576923076923077
1003,0.7,0.116740271897666,0.9786958149571484,1,3.0,0.0,0.0026923076923076926
1004,0.6,0.12353467925678929,0.9786917533695164,1,4.0,0.0,0.006923076923076922
1005,-3.5,0.23317782322259528,0.9786592612752553,8,25.0,0.0,0.04615384615384616
1006,-3.0999999999999996,0.32200633839360937,0.9786267702597161,8,21.0,0.0,0.04653846153846154
1007,0.49999999999999994,0.13323013130957156,0.9786186476743775,2,5.0,0.0,0.015000000000000001
1008,0.7,0.10506624470789938,0.9786145864069896,1,3.0,0.0,0.003076923076923077
1009,0.49999999999999994,0.16054883772536133,0.9786024027059514,3,5.0,0.0,0.011538461538461537
1010,-3.0,0.254269397416627,0.9785699135780893,8,20.0,0.0,0.055
1011,0.6000000000000001,0.0607452650295546,0.9785617914646602,2,4.0,0.0,0.004615384615384615
1012,0.6000000000000001,0.07462317581703967,0.9785536694186443,2,4.0,0.0,0.010384615384615384
1013,-3.0999999999999996,0.33416516947022984,0.9785211819087037,8,21.0,0.0,0.033846153846153845
1014,-3.6999999999999993,0.2997002202982436,0.9784886954773329,8,27.0,0.0,0.04153846153846154
1015,-4.6,0.287598961351788,0.9784562101244959,8,36.0,0.0,0.06153846153846154
1016,0.8,0.13341745359733248,0.978452149531224,1,2.0,0.0,0.004230769230769231
1017,-3.9000000000000004,0.4417790421904383,0.9784196653916948,8,29.0,0.0,0.02769230769230769
1018,-3.3,0.2789504161352923,0.9783871823306234,8,23.0,0.0,0.04
1019,0.4,0.1304740159642842,0.9783790617338604,2,6.0,0.0,0.012692307692307694
1020,-2.8999999999999995,0.29904756545051914,0.9783465800208108,8,19.0,0.0,0.05
1021,-0.9000000000000001,0.13858390700015014,0.9783222194437106,6,19.0,0.0,0.01884615384615385
1022,0.7,0.03297090088072374,0.9783181594064999,1,3.0,0.0,0.003076923076923077
1023,0.6000000000000001,0.16005860234495634,0.9783100393826261,2,4.0,0.0,0.012692307692307694
1024,-1.2000000000000002,0.17831975591322127,0.9782816198298075,7,22.0,0.0,0.02769230769230769
1025,-3.3,0.19865156816362808,0.9782491413517822,8,23.0,0.0,0.04230769230769231
1026,0.6,0.11118121133111036,0.9782450816178456,1,4.0,0.0,0.003076923076923077
1027,0.7,0.09757271971205655,0.978236962200516,2,3.0,0.0,0.012692307692307694
1028,-0.8999999999999998,0.2080438797541859,0.9782085447705632,7,19.0,0.0,0.026923076923076925
1029,-4.0,0.3321122309045832,0.9781760687185945,8,30.0,0.0,0.04615384615384615
1030,-3.1,0.15378382024084009,0.9781435937448152,8,21.0,0.0,0.029615384615384616
1031,-3.2,0.226747515981746,0.9781111198491893,8,22.0,0.0,0.03461538461538462
1032,0.4,0.20369406292813078,0.9780989424162838,3,6.0,0.0,0.016923076923076923
1033,-3.3,0.4044070918638477,0.9780664700030606,8,23.0,0.0,0.02538461538461538
1034,-2.9,0.318165218772516,0.9780339986679056,8,19.0,0.0,0.05
1035,-3.5999999999999996,0.2691514116091874,0.9780015284107835,8,26.0,0.0,0.02769230769230769
1036,-0.5,0.14599428768823253,0.977973117820097,7,15.0,0.0,0.05384615384615386
1037,0.4,0.12093633786323818,0.9779650006600623,2,6.0,0.0,0.01153846153846154
1038,0.0,0.06584011997137577,0.9779528250463331,3,10.0,0.0,0.017307692307692305
1039,-1.7000000000000002,0.1327976982523822,0.977920357484136,8,27.0,0.0,0.03461538461538462
1040,0.09999999999999987,0.14336466957898175,0.9779081824262119,3,9.0,0.0,0.01076923076923077
1041,-0.7,0.2246267976806454,0.9778838327650987,6,17.0,0.0,0.045
1042,-3.3,0.20391669213917463,0.9778513674934122,8,23.0,0.0,0.03461538461538462
1043,0.4,0.13847636062568436,0.977843251343903,2,6.0,0.0,0.00923076923076923
1044,-3.6,0.2739110853248192,0.9778107874195,8,26.0,0.0,0.03846153846153847
1045,0.7,0.02163220806784283,0.9778067295047322,1,3.0,0.0,0.0026923076923076926
1046,0.8,0.10806813741383936,0.9778026716068048,1,2.0,0.0,0.0026923076923076926
1047,-0.7000000000000001,0.12025240603008272,0.9777823823697704,5,17.0,0.0,0.018461538461538463
1048,-5.0,0.42391836389029003,0.9777499204661879,8,40.0,1.0,0.04923076923076923
1049,-0.5000000000000002,0.1707989446370878,0.9777255747457564,6,15.0,0.0,0.01730769230769231
1050,-0.19999999999999984,0.18687803064058223,0.9776971721714243,7,12.0,0.0,0.04153846153846154
1051,-1.0,0.10658052419235577,0.9776728277644118,6,20.0,0.0,0.015384615384615385
1052,-1.5999999999999999,0.17037183827356037,0.9776444267223603,7,26.0,0.0,0.02769230769230769
1053,0.29999999999999993,0.16981979858986251,0.977636312290456,2,7.0,0.0,0.004615384615384615
1054,-3.4000000000000004,0.3907294996471019,0.9776038552363299,8,24.0,0.0,0.02
1055,-2.9,0.2671772694124616,0.9775713992597621,8,19.0,0.0,0.023076923076923075
1056,-2.3,0.2068021564262576,0.9775389443607173,8,33.0,0.0,0.017307692307692305
1057,-4.000000000000001,0.2181302646798844,0.9775064905391595,8,30.0,0.0,0.02961538461538462
1058,-1.1102230246251565e-16,0.13581919483213792,0.977490264032427,4,10.0,0.0,0.013461538461538462
1059,-3.5,0.26645513578453506,0.9774578118270325,8,25.0,0.0,0.03807692307692308
1060,-3.5999999999999996,0.22017477555923426,0.9774253606990356,8,26.0,0.0,0.024230769230769236
1061,-0.20000000000000007,0.16482272157803146,0.9774091355390501,4,12.0,0.0,0.02076923076923077
1062,-3.3,0.23729374550216262,0.9773766860270825,8,23.0,0.0,0.04153846153846154
1063,0.09999999999999998,0.20863022377152093,0.9773645177378402,3,9.0,0.0,0.01153846153846154
1064,0.0,0.11252798366860273,0.9773523496000923,3,10.0,0.0,0.006923076923076922
1065,0.6,0.028260772183477334,0.9773482935878415,1,4.0,0.0,0.003076923076923077
1066,-0.5,0.17450225836343272,0.9773320697071619,4,15.0,0.0,0.019230769230769232
1067,0.8,0.057431839015348096,0.9773280137790726,1,2.0,0.0,0.0038461538461538464
1068,0.3,0.1085092661995869,0.9773199019733904,2,7.0,0.0,0.005384615384615385
1069,-3.8999999999999995,0.2460362578206336,0.977287455423934,8,29.0,0.0,0.050769230769230775
1070,-1.8,0.14520910041832796,0.9772550099516873,8,28.0,0.0,0.06346153846153844
1071,-0.09999999999999998,0.05016760416423569,0.9772428431773057,3,11.0,0.0,0.016923076923076923
1072,0.4,0.020933905321094404,0.9772387876195066,1,6.0,0.0,0.003461538461538461
1073,0.10000000000000003,0.05983175393340947,0.9772306765543999,2,9.0,0.0,0.006923076923076922
1074,-3.4,0.28011951701622023,0.9771982329671844,8,24.0,0.0,0.045
1075,0.49999999999999994,0.16109122549348953,0.9771901222386806,2,5.0,0.0,0.01153846153846154
1076,-0.30000000000000004,0.1607003031164495,0.9771657904570803,6,13.0,0.0,0.030769230769230767
1077,-0.7,0.18758216409989764,0.97714551443522,5,17.0,0.0,0.03923076923076923
1078,-0.7000000000000001,0.21245976999827035,0.9771171287114301,7,17.0,0.0,0.031153846153846157
1079,0.8,0.20334926626632,0.9771130736753459,1,2.0,0.0,0.003461538461538461
1080,-4.4,0.24610327846315427,0.9770806339924893,8,34.0,0.0,0.050769230769230775
1081,-3.7,0.3458710235097521,0.9770481953866147,8,27.0,0.0,0.033846153846153845
1082,0.8,0.051688655113813264,0.9770441406366038,1,2.0,0.0,0.0026923076923076926
1083,-4.0,0.27191269600971674,0.9770117032422909,8,30.0,0.0,0.03115384615384615
1084,-3.5,0.3218121979550619,0.9769792669248839,8,25.0,0.0,0.045
1085,-3.5,0.4158576684433134,0.9769468316843469,8,25.0,0.0,0.02538461538461538
1086,-0.4999999999999999,0.16346210096649524,0.9769306144678935,4,15.0,0.0,0.015384615384615385
1087,-2.9000000000000004,0.3486279699563652,0.9768981808425947,8,19.0,0.0,0.04615384615384616
1088,-0.29999999999999993,0.12983112111417475,0.9768698023037561,7,13.0,0.0,0.023076923076923075
1089,-0.29999999999999993,0.24746415384928885,0.9768495324235991,5,13.0,0.0,0.03230769230769231
1090,-0.5000000000000001,0.08477047536657707,0.9768292629640386,5,15.0,0.0,0.02153846153846154
1091,-3.5,0.3506027137789287,0.9767968327035608,8,25.0,0.0,0.03076923076923077
1092,0.8,0.09726132367245544,0.976792778996705,1,2.0,0.0,0.0038461538461538464
1093,-3.2,0.2679870945885271,0.9767603499474773,8,22.0,0.0,0.057692307692307696
1094,0.8,0.08753519130520993,0.976756296392025,1,2.0,0.0,0.005
1095,-3.5999999999999996,0.20569918311018423,0.9767238685540023,8,26.0,0.0,0.027692307692307697
1096,-0.20000000000000007,0.21665351278708397,0.9767036017019455,5,12.0,0.0,0.02769230769230769
1097,0.49999999999999994,0.07562998247160946,0.9766954950788727,2,5.0,0.0,0.004615384615384615
1098,0.8,0.051688655113813264,0.9766914417925681,1,2.0,0.0,0.00923076923076923
1099,-3.0,0.31154146200077415,0.9766590161076867,8,20.0,0.0,0.038461538461538464
1100,-1.3000000000000003,0.21935464009891126,0.9766265914993224,8,23.0,0.0,0.04230769230769231
1101,-3.5,0.3195199841202314,0.9765941679674395,8,25.0,0.0,0.05
1102,0.19999999999999996,0.16786777959762245,0.9765820094205064,3,8.0,0.0,0.01153846153846154
1103,-0.5000000000000002,0.09976072354786927,0.9765617455120021,5,15.0,0.0,0.03230769230769231
1104,-3.2,0.35867825334827835,0.9765293241329748,8,22.0,0.0,0.026923076923076925
1105,0.5,0.0982237278181658,0.9765212189564028,2,5.0,0.0,0.01153846153846154
1106,-3.8999999999999995,0.4333390221095984,0.9764887989228375,8,29.0,0.0,0.012307692307692306
1107,-3.3,0.32313305776016815,0.9764563799656015,8,23.0,0.0,0.04230769230769231
1108,0.10000000000000009,0.12045171071054915,0.976444223134122,3,9.0,0.0,0.013846153846153845
1109,0.10000000000000009,0.12387077648916718,0.9764320664539945,3,9.0,0.0,0.015384615384615385
1110,-3.3,0.14422498973780726,0.9763996493802491,8,23.0,0.0,0.03076923076923077
1111,-1.2000000000000002,0.09422243047266231,0.9763672333827351,8,22.0,0.0,0.050769230769230775
1112,-2.8000000000000003,0.13098726662899363,0.9763348184614167,8,18.0,0.0,0.05500000000000001
1113,-3.8,0.13727904195138307,0.976302404616258,8,28.0,0.0,0.015384615384615384
1114,1.1102230246251565e-16,0.19734876956785286,0.9762861980972274,4,10.0,0.0,0.02769230769230769
1115,0.8,0.04651978960243197,0.9762821465095053,1,2.0,0.0,0.003076923076923077
1116,-3.2,0.33835256088722565,0.97624973441303,8,22.0,0.0,0.07
1117,-1.4999999999999998,0.08542602066200468,0.9762213747113256,7,25.0,0.0,0.02153846153846154
1118,-0.30000000000000004,0.1391336828515334,0.9762011182859295,5,13.0,0.0,0.025384615384615387
1119,0.8,0.04651978960243197,0.9761970670512886,1,2.0,0.0,0.005384615384615385
1120,-2.5999999999999996,0.344027783964059,0.9761646577794103,8,16.0,0.0,0.026923076923076925
1121,-0.6999999999999998,0.16863126073103393,0.9761444025308806,5,17.0,0.0,0.02076923076923077
1122,-3.2,0.27028512628323065,0.9761119950074392,8,22.0,0.0,0.03692307692307692
1123,0.10000000000000009,0.18689817724920496,0.9760998424635345,3,9.0,0.0,0.023076923076923075
1124,0.7,0.011496242287782454,0.9760957916491884,1,3.0,0.0,0.003076923076923077
1125,-0.9999999999999999,0.09125241925804281,0.9760674364194657,7,20.0,0.0,0.05384615384615386
1126,-3.5,0.2677918996570088,0.976035031451262,8,25.0,0.0,0.038461538461538464
1127,0.0,0.15502625633530118,0.9760228798655497,3,10.0,0.0,0.015000000000000001
1128,-1.1,0.17295666840078935,0.9760026275588873,5,21.0,0.0,0.02076923076923077
1129,-1.1,0.28277311896759244,0.975978325345598,6,21.0,0.0,0.029615384615384616
1130,-0.5999999999999999,0.15546272045134332,0.9759580739634344,5,16.0,0.0,0.02307692307692308
1131,0.7,0.026706429713386326,0.9759540237374275,1,3.0,0.0,0.003076923076923077
1132,-0.6000000000000003,0.16926680608406702,0.9759256726260113,7,16.0,0.0,0.03230769230769231
1133,0.9,0.038152042447694545,0.9759216225344699,1,1.0,0.0,0.005384615384615385
1134,0.30000000000000004,0.11336422195630937,0.9759094723606928,3,7.0,0.0,0.004615384615384615
1135,0.09999999999999998,0.15522600966326572,0.9759013723288799,2,9.0,0.0,0.019615384615384614
1136,0.3,0.03657223413576166,0.975893272364297,2,7.0,0.0,0.011538461538461537
1137,-0.6,0.1624456953698635,0.9758689728739237,6,16.0,0.0,0.03692307692307692
1138,0.6000000000000001,0.1350868328991654,0.9758608731782559,2,4.0,0.0,0.01153846153846154
1139,-0.19999999999999996,0.17350005935392862,0.9758446739886014,4,12.0,0.0,0.013461538461538462
1140,0.8,0.03768102957796993,0.9758406242332044,1,2.0,0.0,0.01076923076923077
1141,-0.8999999999999999,0.14658398282839302,0.9758122764160028,7,19.0,0.0,0.04230769230769231
1142,-0.5000000000000001,0.09807216162302591,0.9757920284793258,5,15.0,0.0,0.025384615384615387
1143,-0.5,0.19508408684541229,0.9757758304324863,4,15.0,0.0,0.025
1144,0.30000000000000004,0.10615793551384972,0.975767731509899,2,7.0,0.0,0.016923076923076923
1145,-0.20000000000000007,0.2365306692450523,0.9757555832520572,3,12.0,0.0,0.015384615384615385
1146,-3.0,0.2516728279095682,0.9757231886372281,8,20.0,0.0,0.02769230769230769
1147,0.6,0.025434694965129623,0.9757191393859952,1,4.0,0.0,0.004230769230769231
1148,0.6000000000000001,0.1111098081314024,0.9757110409339427,2,4.0,0.0,0.016153846153846154
1149,0.20000000000000007,0.19767277730672794,0.9757029425491072,2,8.0,0.0,0.007692307692307693
1150,-2.5999999999999996,0.3765042874626211,0.975670549681924,8,16.0,0.0,0.03769230769230769
1151,0.7,0.0945596202371094,0.9756665006491428,1,3.0,0.0,0.005769230769230769
1152,-0.7000000000000001,0.1914064526875757,0.9756422068053267,6,17.0,0.0,0.013846153846153845
1153,-3.4,0.2035122226405432,0.9756098159545409,8,24.0,0.0,0.016923076923076923
1154,-3.3999999999999995,0.27468671781016707,0.9755774261791157,8,24.0,0.0,0.03461538461538462
1155,-0.09999999999999998,0.1257116791308352,0.9755612316946521,4,11.0,0.0,0.013846153846153845
1156,0.8,0.022250271155495494,0.9755571831155406,1,2.0,0.0,0.0038461538461538464
1157,-2.8,0.3368391691384217,0.9755247950875005,8,18.0,0.0,0.02769230769230769
1158,-3.3,0.33868473844817304,0.9754924081347272,8,23.0,0.0,0.024230769230769236
1159,0.6,0.013517039726963387,0.9754883598412334,1,4.0,0.0,0.0019230769230769232
1160,0.4,0.0943885663437421,0.9754802633046471,2,6.0,0.0,0.006923076923076922
1161,-3.2,0.2997300829485415,0.9754478778303073,8,22.0,0.0,0.021153846153846155
1162,-3.3,0.24838716449717504,0.9754154934311497,8,23.0,0.0,0.046538461538461535
1163,0.6,0.02289122546861666,0.975411445456852,1,4.0,0.0,0.003076923076923077
1164,-1.4000000000000001,0.11534465331949977,0.9753831101071387,7,24.0,0.0,0.02769230769230769
1165,-0.09999999999999998,0.12943629861633354,0.975366918848302,4,11.0,0.0,0.025384615384615387
1166,-3.3999999999999995,0.24378573571538736,0.9753345371369436,8,24.0,0.0,0.04230769230769232
1167,-3.8999999999999995,0.22801136052542278,0.9753021565006426,8,29.0,0.0,0.03807692307692307
1168,-3.3,0.29412143319086287,0.9752697769393631,8,23.0,0.0,0.04230769230769231
1169,0.8,0.024722523506106042,0.9752657295697889,1,2.0,0.0,0.003461538461538461
1170,-3.6,0.3370577671675042,0.9752333512178659,8,26.0,0.0,0.04153846153846154
1171,0.09999999999999987,0.17232552848528257,0.975221209613031,3,9.0,0.0,0.00923076923076923
1172,-3.7,0.33880133175466126,0.9751888327391491,8,27.0,0.0,0.03076923076923077
1173,0.4,0.023259894801215986,0.9751847857054933,1,6.0,0.0,0.0038461538461538464
1174,-3.7,0.2307065658256014,0.9751524100408675,8,27.0,0.0,0.03807692307692308
1175,0.9,0.022528399544939126,0.9751483631583658,1,1.0,0.0,0.006923076923076922
1176,-1.4,0.08821811144845863,0.9751200354510982,7,24.0,0.0,0.01884615384615385
1177,-0.20000000000000007,0.05012318922726614,0.9751038485592735,4,12.0,0.0,0.02423076923076923
1178,-3.7,0.35136951526496424,0.9750714755817219,8,27.0,0.0,0.049999999999999996
1179,0.6000000000000001,0.11277941003005204,0.9750633825052678,2,4.0,0.0,0.00923076923076923
1180,-3.3,0.28093986646517627,0.9750310108711696,8,23.0,0.0,0.019230769230769232
1181,0.6,0.07294599275434155,0.9750269644924745,1,4.0,0.0,0.0038461538461538464
1182,-0.6000000000000001,0.20586486375278712,0.9750067328508848,5,16.0,0.0,0.03384615384615385
1183,0.7,0.08510365821339849,0.9750026865729435,1,3.0,0.0,0.003076923076923077
1184,-2.6,0.21307411844032204,0.9749703169539211,8,16.0,0.0,0.045
1185,-3.5,0.34867650967644737,0.9749379484095544,8,25.0,0.0,0.07307692307692307
1186,-0.19999999999999996,0.060757364619811696,0.9749217645403557,4,12.0,0.0,0.011538461538461537
1187,-3.5,0.40630952785954344,0.9748893976079058,8,25.0,0.0,0.033846153846153845
1188,-3.4,0.34399725329090447,0.9748570317500223,8,24.0,0.0,0.04615384615384616
